station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3028,1985-01-01,258.0,258.0,258.0,,16,,,,,1985,1,1,
3028,1985-01-02,258.0,258.0,258.0,,16,,,,,1985,1,2,0.0
3028,1985-01-03,255.0,255.0,255.0,,16,,,,,1985,1,3,-3.0
3028,1985-01-04,252.0,252.0,252.0,,16,,,,,1985,1,4,-3.0
3028,1985-01-05,251.0,251.0,251.0,,16,,,,,1985,1,5,-1.0
3028,1985-01-06,248.0,248.0,248.0,,16,,,,,1985,1,6,-3.0
3028,1985-01-07,243.0,243.0,243.0,,16,,,,,1985,1,7,-5.0
3028,1985-01-08,242.0,242.0,242.0,,16,,,,,1985,1,8,-1.0
3028,1985-01-09,242.0,242.0,242.0,,16,,,,,1985,1,9,0.0
3028,1985-01-10,239.0,239.0,239.0,,16,61.0,57.0,1.0,,1985,1,10,-3.0
3028,1985-01-11,238.0,238.0,238.0,,16,,,,,1985,1,11,-1.0
3028,1985-01-12,236.0,236.0,236.0,,16,,,,,1985,1,12,-2.0
3028,1985-01-13,234.0,234.0,234.0,,16,,,,,1985,1,13,-2.0
3028,1985-01-14,234.0,234.0,234.0,,16,,,,,1985,1,14,0.0
3028,1985-01-15,233.0,233.0,233.0,,16,,,,,1985,1,15,-1.0
3028,1985-01-16,232.0,232.0,232.0,,16,,,,,1985,1,16,-1.0
3028,1985-01-17,230.0,230.0,230.0,,16,,,,,1985,1,17,-2.0
3028,1985-01-18,230.0,230.0,230.0,,16,,,,,1985,1,18,0.0
3028,1985-01-19,226.0,226.0,226.0,,16,,,,,1985,1,19,-4.0
3028,1985-01-20,225.0,225.0,225.0,,16,68.0,60.0,1.0,,1985,1,20,-1.0
3028,1985-01-21,222.0,222.0,222.0,,16,,,,,1985,1,21,-3.0
3028,1985-01-22,219.0,219.0,219.0,,16,,,,,1985,1,22,-3.0
3028,1985-01-23,219.0,219.0,219.0,,16,,,,,1985,1,23,0.0
3028,1985-01-24,218.0,218.0,218.0,,16,,,,,1985,1,24,-1.0
3028,1985-01-25,218.0,218.0,218.0,,16,,,,,1985,1,25,0.0
3028,1985-01-26,216.0,216.0,216.0,,16,,,,,1985,1,26,-2.0
3028,1985-01-27,215.0,215.0,215.0,,16,,,,,1985,1,27,-1.0
3028,1985-01-28,214.0,214.0,214.0,,16,,,,,1985,1,28,-1.0
3028,1985-01-29,214.0,214.0,214.0,,16,,,,,1985,1,29,0.0
3028,1985-01-30,214.0,214.0,214.0,,16,,,,,1985,1,30,0.0
3028,1985-01-31,214.0,214.0,214.0,,16,78.0,64.0,1.0,,1985,1,31,0.0
3028,1985-02-01,213.0,213.0,213.0,,16,,,,,1985,2,32,-1.0
