station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3106,1985-01-01,94.0,94.0,94.0,,"14,15",,,,144.0,1985,1,1,
3106,1985-01-02,90.0,90.0,90.0,,"14,15",,,,142.0,1985,1,2,-4.0
3106,1985-01-03,89.0,89.0,89.0,,"14,15",,,,139.0,1985,1,3,-1.0
3106,1985-01-04,87.0,87.0,87.0,,"14,16",,,,137.0,1985,1,4,-2.0
3106,1985-01-05,86.0,86.0,86.0,,"14,16",60.0,42.0,1.0,134.0,1985,1,5,-1.0
3106,1985-01-06,85.0,85.0,85.0,,"14,16",,,,132.0,1985,1,6,-1.0
3106,1985-01-07,82.0,82.0,82.0,,"14,16",,,,129.0,1985,1,7,-3.0
3106,1985-01-08,81.0,81.0,81.0,,"14,16",,,,127.0,1985,1,8,-1.0
3106,1985-01-09,79.0,79.0,79.0,,"14,16",,,,125.0,1985,1,9,-2.0
3106,1985-01-10,77.0,77.0,77.0,,"14,16",63.0,42.0,1.0,123.0,1985,1,10,-2.0
3106,1985-01-11,75.0,75.0,75.0,,"14,16",,,,121.0,1985,1,11,-2.0
3106,1985-01-12,74.0,74.0,74.0,,"14,16",,,,119.0,1985,1,12,-1.0
3106,1985-01-13,72.0,72.0,72.0,,"14,16",,,,117.0,1985,1,13,-2.0
3106,1985-01-14,70.0,70.0,70.0,,"14,16",,,,115.0,1985,1,14,-2.0
3106,1985-01-15,69.0,69.0,69.0,,"14,16",65.0,44.0,1.0,114.0,1985,1,15,-1.0
3106,1985-01-16,68.0,68.0,68.0,,"14,16",,,,112.0,1985,1,16,-1.0
3106,1985-01-17,66.0,66.0,66.0,,"14,16",,,,110.0,1985,1,17,-2.0
3106,1985-01-18,63.0,63.0,63.0,,"14,16",,,,108.0,1985,1,18,-3.0
3106,1985-01-19,61.0,61.0,61.0,,"14,16",,,,106.0,1985,1,19,-2.0
3106,1985-01-20,60.0,60.0,60.0,,"14,16",69.0,49.0,1.0,104.0,1985,1,20,-1.0
3106,1985-01-21,58.0,58.0,58.0,,"14,15",,,,102.0,1985,1,21,-2.0
3106,1985-01-22,57.0,57.0,57.0,,"14,15",,,,100.0,1985,1,22,-1.0
3106,1985-01-23,56.0,56.0,56.0,,"14,15",,,,98.1,1985,1,23,-1.0
3106,1985-01-24,56.0,56.0,56.0,,"14,15",,,,97.3,1985,1,24,0.0
3106,1985-01-25,55.0,55.0,55.0,,"14,15",71.0,51.0,1.0,96.5,1985,1,25,-1.0
3106,1985-01-26,54.0,54.0,54.0,,"14,15",,,,95.8,1985,1,26,-1.0
3106,1985-01-27,53.0,53.0,53.0,,"14,15",,,,95.0,1985,1,27,-1.0
3106,1985-01-28,52.0,52.0,52.0,,"14,15",,,,94.1,1985,1,28,-1.0
3106,1985-01-29,51.0,51.0,51.0,,"14,15",,,,93.3,1985,1,29,-1.0
3106,1985-01-30,49.0,49.0,49.0,,"14,15",,,,92.6,1985,1,30,-2.0
3106,1985-01-31,48.0,48.0,48.0,,"14,15",74.0,54.0,1.0,91.8,1985,1,31,-1.0
3106,1985-02-01,47.0,47.0,47.0,,"15,14",,,,91.1,1985,2,32,-1.0
3106,1985-02-02,46.0,46.0,46.0,,"15,14",,,,90.3,1985,2,33,-1.0
3106,1985-02-03,45.0,45.0,45.0,,"15,14",,,,89.6,1985,2,34,-1.0
3106,1985-02-04,45.0,45.0,45.0,,"15,14",,,,88.8,1985,2,35,0.0
3106,1985-02-05,45.0,45.0,45.0,,"15,14",79.0,56.0,1.0,88.0,1985,2,36,0.0
3106,1985-02-06,44.0,44.0,44.0,,"15,14",,,,87.6,1985,2,37,-1.0
3106,1985-02-07,44.0,44.0,44.0,,"15,14",,,,87.1,1985,2,38,0.0
3106,1985-02-08,43.0,43.0,43.0,,"15,14",,,,86.8,1985,2,39,-1.0
3106,1985-02-09,43.0,43.0,43.0,,"15,14",,,,86.5,1985,2,40,0.0
3106,1985-02-10,42.0,42.0,42.0,,"16,14",87.0,56.0,1.0,86.1,1985,2,41,-1.0
3106,1985-02-11,41.0,41.0,41.0,,"16,14",,,,85.6,1985,2,42,-1.0
3106,1985-02-12,40.0,40.0,40.0,,"16,14",,,,85.3,1985,2,43,-1.0
3106,1985-02-13,39.0,39.0,39.0,,"16,14",,,,85.0,1985,2,44,-1.0
3106,1985-02-14,37.0,37.0,37.0,,"16,14",,,,84.6,1985,2,45,-2.0
3106,1985-02-15,36.0,36.0,36.0,,"16,14",89.0,53.0,1.0,84.1,1985,2,46,-1.0
3106,1985-02-16,35.0,35.0,35.0,,"15,14",,,,83.8,1985,2,47,-1.0
3106,1985-02-17,35.0,35.0,35.0,,"15,14",,,,83.5,1985,2,48,0.0
3106,1985-02-18,33.0,33.0,33.0,,"15,14",,,,83.1,1985,2,49,-2.0
3106,1985-02-19,32.0,32.0,32.0,,"15,14",,,,82.6,1985,2,50,-1.0
3106,1985-02-20,31.0,31.0,31.0,,"15,14",95.0,54.0,1.0,82.8,1985,2,51,-1.0
3106,1985-02-21,30.0,30.0,30.0,,"15,14",,,,83.0,1985,2,52,-1.0
3106,1985-02-22,29.0,29.0,29.0,,"15,14",,,,83.1,1985,2,53,-1.0
3106,1985-02-23,28.0,28.0,28.0,,"15,14",,,,83.3,1985,2,54,-1.0
3106,1985-02-24,27.0,27.0,27.0,,"15,14",,,,83.5,1985,2,55,-1.0
3106,1985-02-25,26.0,26.0,26.0,,"15,14",97.0,56.0,1.0,83.6,1985,2,56,-1.0
3106,1985-02-26,25.0,25.0,25.0,,"15,14",,,,83.8,1985,2,57,-1.0
3106,1985-02-27,24.0,24.0,24.0,,"15,14",,,,84.0,1985,2,58,-1.0
3106,1985-02-28,24.0,24.0,24.0,,"15,14",100.0,55.0,1.0,84.1,1985,2,59,0.0
3106,1985-03-01,23.0,23.0,23.0,,"16,14",,,,84.3,1985,3,60,-1.0
3106,1985-03-02,22.0,22.0,22.0,,"16,14",,,,84.1,1985,3,61,-1.0
3106,1985-03-03,22.0,22.0,22.0,,"16,14",,,,83.8,1985,3,62,0.0
3106,1985-03-04,21.0,21.0,21.0,,"16,14",,,,83.8,1985,3,63,-1.0
3106,1985-03-05,21.0,21.0,21.0,,"16,14",102.0,52.0,1.0,83.6,1985,3,64,0.0
3106,1985-03-06,21.0,21.0,21.0,,"16,14",,,,83.3,1985,3,65,0.0
3106,1985-03-07,20.0,20.0,20.0,,"16,14",,,,83.1,1985,3,66,-1.0
3106,1985-03-08,19.0,19.0,19.0,,"15,14",,,,83.0,1985,3,67,-1.0
3106,1985-03-09,18.0,18.0,18.0,,"15,14",,,,82.8,1985,3,68,-1.0
3106,1985-03-10,17.0,17.0,17.0,,"15,14",112.0,55.0,1.0,82.6,1985,3,69,-1.0
3106,1985-03-11,17.0,17.0,17.0,,"15,14",,,,82.5,1985,3,70,0.0
3106,1985-03-12,16.0,16.0,16.0,,"15,14",,,,82.3,1985,3,71,-1.0
3106,1985-03-13,16.0,16.0,16.0,,"15,14",,,,82.1,1985,3,72,0.0
3106,1985-03-14,15.0,15.0,15.0,,"15,14",,,,81.8,1985,3,73,-1.0
3106,1985-03-15,14.0,14.0,14.0,,"15,14",112.0,50.0,1.0,81.6,1985,3,74,-1.0
3106,1985-03-16,14.0,14.0,14.0,,"15,14",,,,81.6,1985,3,75,0.0
3106,1985-03-17,13.0,13.0,13.0,,"15,14",,,,81.3,1985,3,76,-1.0
3106,1985-03-18,13.0,13.0,13.0,,"15,14",,,,81.1,1985,3,77,0.0
3106,1985-03-19,13.0,13.0,13.0,,"15,14",,,,81.0,1985,3,78,0.0
3106,1985-03-20,13.0,13.0,13.0,,"15,14",113.0,49.0,1.0,82.1,1985,3,79,0.0
3106,1985-03-21,12.0,12.0,12.0,,15,,,,83.3,1985,3,80,-1.0
3106,1985-03-22,12.0,12.0,12.0,,15,,,,84.6,1985,3,81,0.0
3106,1985-03-23,12.0,12.0,12.0,,15,,,,85.8,1985,3,82,0.0
3106,1985-03-24,13.0,13.0,13.0,,15,,,,86.8,1985,3,83,1.0
3106,1985-03-25,16.0,16.0,16.0,,15,113.0,45.0,1.0,88.1,1985,3,84,3.0
3106,1985-03-26,16.0,16.0,16.0,,15,,,,89.3,1985,3,85,0.0
3106,1985-03-27,16.0,16.0,16.0,,15,,,,90.5,1985,3,86,0.0
3106,1985-03-28,15.0,15.0,15.0,,15,,,,91.6,1985,3,87,-1.0
3106,1985-03-29,14.0,14.0,14.0,,15,,,,92.8,1985,3,88,-1.0
3106,1985-03-30,11.0,11.0,11.0,,15,,,,94.1,1985,3,89,-3.0
3106,1985-03-31,9.0,9.0,9.0,,15,115.0,46.0,1.0,95.1,1985,3,90,-2.0
3106,1985-04-01,8.0,8.0,8.0,0.0,15,,,,96.3,1985,4,91,-1.0
3106,1985-04-02,8.0,8.0,8.0,0.0,15,,,,97.6,1985,4,92,0.0
3106,1985-04-03,7.0,6.0,8.0,0.0,15,,,,98.8,1985,4,93,0.0
3106,1985-04-04,6.0,6.0,6.0,0.0,"23,15",,,,100.0,1985,4,94,-2.0
3106,1985-04-05,6.0,6.0,6.0,0.1,"23,15",128.0,57.0,1.0,102.0,1985,4,95,0.0
3106,1985-04-06,6.0,6.0,6.0,0.0,"23,15",,,,102.0,1985,4,96,0.0
3106,1985-04-07,5.0,5.0,5.0,0.0,"23,15",,,,102.0,1985,4,97,-1.0
3106,1985-04-08,8.0,8.0,8.0,0.0,"23,15",,,,104.0,1985,4,98,3.0
3106,1985-04-09,6.0,4.0,8.0,0.0,"23,15",,,,102.0,1985,4,99,0.0
3106,1985-04-10,6.0,5.0,7.0,0.0,"23,15",126.0,42.0,1.0,112.0,1985,4,100,-1.0
3106,1985-04-11,7.0,6.0,7.0,0.0,"23,15",,,,112.0,1985,4,101,0.0
3106,1985-04-12,6.0,6.0,6.0,0.0,"23,15",,,,112.0,1985,4,102,-1.0
3106,1985-04-13,6.0,5.0,6.0,0.0,"23,15",,,,112.0,1985,4,103,0.0
3106,1985-04-14,6.0,4.0,7.0,0.0,"23,15",,,,112.0,1985,4,104,1.0
3106,1985-04-15,7.0,6.0,8.0,0.1,"23,15",,,,113.0,1985,4,105,1.0
3106,1985-04-16,8.0,6.0,9.0,0.1,"23,15",,,,114.0,1985,4,106,1.0
3106,1985-04-17,7.0,7.0,7.0,0.2,"23,15",,,,113.0,1985,4,107,-2.0
3106,1985-04-18,8.0,7.0,8.0,0.2,"23,15",,,,125.0,1985,4,108,1.0
3106,1985-04-19,5.0,4.0,6.0,0.3,"23,15",,,,122.0,1985,4,109,-2.0
3106,1985-04-20,7.0,5.0,8.0,0.3,"23,15",,,,122.0,1985,4,110,2.0
3106,1985-04-21,7.0,5.0,9.0,0.2,"23,15",,,,124.0,1985,4,111,1.0
3106,1985-04-22,8.0,7.0,8.0,0.2,"23,15",,,,125.0,1985,4,112,-1.0
3106,1985-04-23,12.0,11.0,12.0,0.2,"23,15",,,,127.0,1985,4,113,4.0
3106,1985-04-24,19.0,14.0,24.0,0.2,"23,15",,,,132.0,1985,4,114,12.0
3106,1985-04-25,27.0,26.0,27.0,0.2,"23,15",,,,150.0,1985,4,115,3.0
3106,1985-04-26,32.0,29.0,35.0,0.2,"23,15",,,,155.0,1985,4,116,8.0
3106,1985-04-27,40.0,36.0,44.0,0.2,"23,15",,,,161.0,1985,4,117,9.0
3106,1985-04-28,203.0,171.0,235.0,0.2,"23,15",,,,311.0,1985,4,118,191.0
3106,1985-04-29,242.0,240.0,244.0,0.2,"23,15",,,,379.0,1985,4,119,9.0
3106,1985-04-30,229.0,227.0,231.0,0.2,"23,15",,,,390.0,1985,4,120,-13.0
3106,1985-05-01,214.0,213.0,215.0,0.2,"23,15",,,,397.0,1985,5,121,-16.0
3106,1985-05-02,207.0,206.0,207.0,0.2,"23,15",,,,436.0,1985,5,122,-8.0
3106,1985-05-03,205.0,203.0,206.0,0.3,"23,15",,,,456.0,1985,5,123,-1.0
3106,1985-05-04,198.0,196.0,200.0,0.2,"23,15",,,,517.0,1985,5,124,-6.0
3106,1985-05-05,199.0,192.0,205.0,0.3,"23,15,16",,,,611.0,1985,5,125,5.0
3106,1985-05-06,209.0,207.0,210.0,0.2,"23,15,16",,,,778.0,1985,5,126,5.0
3106,1985-05-07,212.0,211.0,213.0,0.2,"23,15",,,,1040.0,1985,5,127,3.0
3106,1985-05-08,224.0,214.0,234.0,0.1,"23,15",,,,1280.0,1985,5,128,21.0
3106,1985-05-09,316.0,232.0,399.0,0.1,"9,27",,,,1940.0,1985,5,129,165.0
3106,1985-05-10,221.0,208.0,234.0,0.1,"9, 8,27",,,,1700.0,1985,5,130,-165.0
3106,1985-05-11,192.0,188.0,196.0,0.1,"9,27",,,,1730.0,1985,5,131,-38.0
3106,1985-05-12,185.0,182.0,188.0,0.3,"8,27",,,,1910.0,1985,5,132,-8.0
3106,1985-05-13,157.0,132.0,181.0,0.5,"8,27",,,,2040.0,1985,5,133,-7.0
3106,1985-05-14,53.0,23.0,82.0,1.6,"8,27",,,,1320.0,1985,5,134,-99.0
3106,1985-05-15,251.0,248.0,254.0,1.2,"8,27",,,,2780.0,1985,5,135,172.0
3106,1985-05-16,268.0,260.0,276.0,1.1,"8,27",,,,2940.0,1985,5,136,22.0
3106,1985-05-17,239.0,227.0,250.0,1.4,"8,27",,,,2670.0,1985,5,137,-26.0
3106,1985-05-18,270.0,252.0,288.0,2.0,27,,,,2960.0,1985,5,138,38.0
3106,1985-05-19,333.0,308.0,358.0,2.8,27,,,,3590.0,1985,5,139,70.0
3106,1985-05-20,375.0,373.0,377.0,3.6,27,,,,4040.0,1985,5,140,19.0
3106,1985-05-21,359.0,349.0,369.0,4.2,29,,,,3860.0,1985,5,141,-8.0
3106,1985-05-22,324.0,287.0,360.0,4.2,29,,,,3490.0,1985,5,142,-9.0
3106,1985-05-23,298.0,290.0,306.0,4.4,29,,,,3230.0,1985,5,143,-54.0
3106,1985-05-24,314.0,310.0,317.0,4.7,29,,,,3390.0,1985,5,144,11.0
3106,1985-05-25,281.0,266.0,295.0,5.7,29,,,,3060.0,1985,5,145,-22.0
3106,1985-05-26,233.0,224.0,241.0,6.0,29,,,,2630.0,1985,5,146,-54.0
3106,1985-05-27,209.0,206.0,212.0,6.8,29,,,,2440.0,1985,5,147,-29.0
3106,1985-05-28,208.0,206.0,210.0,7.3,29,,,,2430.0,1985,5,148,-2.0
3106,1985-05-29,220.0,216.0,223.0,7.6,29,,,,2530.0,1985,5,149,13.0
3106,1985-05-30,252.0,240.0,264.0,7.9,29,,,,2790.0,1985,5,150,41.0
3106,1985-05-31,278.0,272.0,284.0,7.7,29,,,,3040.0,1985,5,151,20.0
3106,1985-06-01,313.0,312.0,314.0,8.1,29,,,,3380.0,1985,6,152,30.0
3106,1985-06-02,381.0,364.0,397.0,8.2,29,,,,4090.0,1985,6,153,83.0
3106,1985-06-03,518.0,481.0,554.0,8.2,29,,,,5750.0,1985,6,154,157.0
3106,1985-06-04,588.0,569.0,606.0,7.3,29,,,,6720.0,1985,6,155,52.0
3106,1985-06-05,632.0,627.0,637.0,7.1,29,,,,7340.0,1985,6,156,31.0
3106,1985-06-06,669.0,641.0,689.0,7.7,29,,,,7900.0,1985,6,157,52.0
3106,1985-06-07,695.0,691.0,700.0,8.3,29,,,,8270.0,1985,6,158,11.0
3106,1985-06-08,680.0,674.0,685.0,8.5,29,,,,8060.0,1985,6,159,-15.0
3106,1985-06-09,649.0,647.0,650.0,9.1,29,,,,7580.0,1985,6,160,-35.0
3106,1985-06-10,667.0,636.0,697.0,9.5,29,,,,7850.0,1985,6,161,47.0
3106,1985-06-11,746.0,697.0,784.0,9.7,29,,,,9050.0,1985,6,162,87.0
3106,1985-06-12,822.0,797.0,841.0,9.7,29,,,,10300.0,1985,6,163,57.0
3106,1985-06-13,848.0,841.0,855.0,9.4,29,,,,10800.0,1985,6,164,14.0
3106,1985-06-14,864.0,855.0,878.0,10.1,29,,,,11100.0,1985,6,165,23.0
3106,1985-06-15,868.0,863.0,881.0,11.0,29,,,,11200.0,1985,6,166,3.0
3106,1985-06-16,845.0,832.0,861.0,11.7,29,,,,10700.0,1985,6,167,-20.0
3106,1985-06-17,796.0,764.0,830.0,12.4,29,,,,9850.0,1985,6,168,-31.0
3106,1985-06-18,724.0,709.0,739.0,13.1,29,,,,8720.0,1985,6,169,-91.0
3106,1985-06-19,668.0,661.0,674.0,13.4,29,,,,7880.0,1985,6,170,-65.0
3106,1985-06-20,662.0,659.0,665.0,13.7,29,,,,7790.0,1985,6,171,-9.0
3106,1985-06-21,668.0,666.0,670.0,13.7,29,,,,7880.0,1985,6,172,5.0
3106,1985-06-22,629.0,614.0,643.0,14.0,29,,,,7280.0,1985,6,173,-27.0
3106,1985-06-23,575.0,554.0,595.0,14.4,29,,,,6530.0,1985,6,174,-48.0
3106,1985-06-24,504.0,485.0,522.0,15.1,29,,,,5570.0,1985,6,175,-73.0
3106,1985-06-25,430.0,419.0,441.0,15.7,29,,,,4460.0,1985,6,176,-81.0
3106,1985-06-26,386.0,383.0,388.0,16.1,29,,,,4160.0,1985,6,177,-53.0
3106,1985-06-27,348.0,334.0,361.0,16.6,29,,,,3740.0,1985,6,178,-27.0
3106,1985-06-28,298.0,287.0,309.0,16.8,29,,,,3230.0,1985,6,179,-52.0
3106,1985-06-29,279.0,274.0,284.0,17.0,29,,,,3050.0,1985,6,180,-25.0
3106,1985-06-30,251.0,247.0,255.0,17.4,29,,,,2780.0,1985,6,181,-29.0
3106,1985-07-01,228.0,224.0,231.0,17.9,29,,,,2580.0,1985,7,182,-24.0
3106,1985-07-02,211.0,206.0,216.0,18.4,29,,,,2460.0,1985,7,183,-15.0
3106,1985-07-03,195.0,190.0,199.0,18.1,29,,,,2320.0,1985,7,184,-17.0
3106,1985-07-04,187.0,185.0,188.0,18.4,29,,,,2260.0,1985,7,185,-11.0
3106,1985-07-05,183.0,183.0,183.0,18.4,29,,,,2230.0,1985,7,186,-5.0
3106,1985-07-06,177.0,174.0,180.0,18.1,29,,,,2190.0,1985,7,187,-3.0
3106,1985-07-07,173.0,170.0,175.0,18.2,29,,,,2150.0,1985,7,188,-5.0
3106,1985-07-08,188.0,180.0,196.0,18.6,29,,,,2270.0,1985,7,189,21.0
