station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3050,1985-01-01,158.0,158.0,158.0,,16,,,,,1985,1,1,
3050,1985-01-02,157.0,157.0,157.0,,16,,,,,1985,1,2,-1.0
3050,1985-01-03,155.0,155.0,155.0,,16,,,,,1985,1,3,-2.0
3050,1985-01-04,154.0,154.0,154.0,,16,,,,,1985,1,4,-1.0
3050,1985-01-05,153.0,153.0,153.0,,16,,,,,1985,1,5,-1.0
3050,1985-01-06,151.0,151.0,151.0,,16,,,,,1985,1,6,-2.0
3050,1985-01-07,150.0,150.0,150.0,,16,,,,,1985,1,7,-1.0
3050,1985-01-08,149.0,149.0,149.0,,16,,,,,1985,1,8,-1.0
3050,1985-01-09,147.0,147.0,147.0,,16,,,,,1985,1,9,-2.0
3050,1985-01-10,146.0,146.0,146.0,,16,118.0,17.0,1.0,,1985,1,10,-1.0
3050,1985-01-11,145.0,145.0,145.0,,16,,,,,1985,1,11,-1.0
3050,1985-01-12,143.0,143.0,143.0,,16,,,,,1985,1,12,-2.0
3050,1985-01-13,142.0,142.0,142.0,,16,,,,,1985,1,13,-1.0
3050,1985-01-14,140.0,140.0,140.0,,16,,,,,1985,1,14,-2.0
3050,1985-01-15,139.0,139.0,139.0,,16,,,,,1985,1,15,-1.0
3050,1985-01-16,138.0,138.0,138.0,,16,,,,,1985,1,16,-1.0
3050,1985-01-17,136.0,136.0,136.0,,16,,,,,1985,1,17,-2.0
3050,1985-01-18,135.0,135.0,135.0,,16,,,,,1985,1,18,-1.0
3050,1985-01-19,134.0,134.0,134.0,,16,,,,,1985,1,19,-1.0
3050,1985-01-20,132.0,132.0,132.0,,16,121.0,17.0,1.0,,1985,1,20,-2.0
3050,1985-01-21,131.0,131.0,131.0,,16,,,,,1985,1,21,-1.0
3050,1985-01-22,130.0,130.0,130.0,,16,,,,,1985,1,22,-1.0
3050,1985-01-23,128.0,128.0,128.0,,16,,,,,1985,1,23,-2.0
3050,1985-01-24,127.0,127.0,127.0,,16,,,,,1985,1,24,-1.0
3050,1985-01-25,126.0,126.0,126.0,,16,,,,,1985,1,25,-1.0
3050,1985-01-26,124.0,124.0,124.0,,16,,,,,1985,1,26,-2.0
3050,1985-01-27,123.0,123.0,123.0,,16,,,,,1985,1,27,-1.0
3050,1985-01-28,122.0,122.0,122.0,,16,,,,,1985,1,28,-1.0
3050,1985-01-29,120.0,120.0,120.0,,16,,,,,1985,1,29,-2.0
3050,1985-01-30,119.0,119.0,119.0,,16,,,,,1985,1,30,-1.0
3050,1985-01-31,118.0,118.0,118.0,,16,124.0,18.0,1.0,,1985,1,31,-1.0
3050,1985-02-01,116.0,116.0,116.0,,16,,,,,1985,2,32,-2.0
3050,1985-02-02,115.0,115.0,115.0,,16,,,,,1985,2,33,-1.0
3050,1985-02-03,114.0,114.0,114.0,,16,,,,,1985,2,34,-1.0
3050,1985-02-04,112.0,112.0,112.0,,16,,,,,1985,2,35,-2.0
3050,1985-02-05,111.0,111.0,111.0,,16,,,,,1985,2,36,-1.0
3050,1985-02-06,109.0,109.0,109.0,,16,,,,,1985,2,37,-2.0
3050,1985-02-07,108.0,108.0,108.0,,16,,,,,1985,2,38,-1.0
