station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3087,1985-01-01,144.0,144.0,144.0,,14,,,,138.0,1985,1,1,
3087,1985-01-02,144.0,144.0,144.0,,14,,,,138.0,1985,1,2,0.0
3087,1985-01-03,144.0,144.0,144.0,,14,,,,139.0,1985,1,3,0.0
3087,1985-01-04,144.0,144.0,144.0,,14,,,,140.0,1985,1,4,0.0
3087,1985-01-05,144.0,144.0,144.0,,14,,,,140.0,1985,1,5,0.0
3087,1985-01-06,143.0,143.0,143.0,,14,,,,141.0,1985,1,6,-1.0
3087,1985-01-07,146.0,145.0,146.0,,14,,,,141.0,1985,1,7,3.0
3087,1985-01-08,145.0,145.0,145.0,,14,,,,142.0,1985,1,8,-1.0
3087,1985-01-09,145.0,145.0,145.0,,14,,,,142.0,1985,1,9,0.0
3087,1985-01-10,144.0,144.0,144.0,,14,70.0,49.0,1.0,143.0,1985,1,10,-1.0
3087,1985-01-11,137.0,134.0,139.0,,14,,,,143.0,1985,1,11,-5.0
3087,1985-01-12,123.0,118.0,127.0,,14,,,,144.0,1985,1,12,-12.0
3087,1985-01-13,105.0,101.0,109.0,,14,,,,144.0,1985,1,13,-18.0
3087,1985-01-14,92.0,89.0,94.0,,14,,,,145.0,1985,1,14,-15.0
3087,1985-01-15,83.0,81.0,84.0,,14,,,,146.0,1985,1,15,-10.0
3087,1985-01-16,81.0,81.0,81.0,,14,,,,146.0,1985,1,16,-3.0
3087,1985-01-17,81.0,81.0,81.0,,14,,,,147.0,1985,1,17,0.0
3087,1985-01-18,81.0,81.0,81.0,,14,,,,147.0,1985,1,18,0.0
3087,1985-01-19,83.0,83.0,83.0,,14,,,,148.0,1985,1,19,2.0
3087,1985-01-20,85.0,85.0,85.0,,14,74.0,54.0,1.0,148.0,1985,1,20,2.0
3087,1985-01-21,85.0,85.0,85.0,,14,,,,149.0,1985,1,21,0.0
3087,1985-01-22,85.0,85.0,85.0,,14,,,,149.0,1985,1,22,0.0
3087,1985-01-23,85.0,84.0,85.0,,14,,,,150.0,1985,1,23,0.0
3087,1985-01-24,84.0,84.0,84.0,,14,,,,150.0,1985,1,24,-1.0
3087,1985-01-25,84.0,84.0,84.0,,14,,,,149.0,1985,1,25,0.0
3087,1985-01-26,83.0,83.0,83.0,,14,,,,149.0,1985,1,26,-1.0
3087,1985-01-27,83.0,83.0,83.0,,14,,,,149.0,1985,1,27,0.0
3087,1985-01-28,83.0,83.0,83.0,,14,,,,148.0,1985,1,28,0.0
3087,1985-01-29,85.0,85.0,85.0,,14,,,,148.0,1985,1,29,2.0
3087,1985-01-30,87.0,87.0,87.0,,14,,,,148.0,1985,1,30,2.0
3087,1985-01-31,90.0,89.0,90.0,,14,78.0,58.0,1.0,147.0,1985,1,31,3.0
3087,1985-02-01,93.0,93.0,93.0,,14,,,,147.0,1985,2,32,3.0
3087,1985-02-02,93.0,93.0,93.0,,14,,,,147.0,1985,2,33,0.0
3087,1985-02-03,95.0,94.0,96.0,,14,,,,146.0,1985,2,34,3.0
3087,1985-02-04,97.0,96.0,98.0,,14,,,,146.0,1985,2,35,2.0
3087,1985-02-05,98.0,98.0,98.0,,14,,,,146.0,1985,2,36,0.0
3087,1985-02-06,98.0,98.0,98.0,,14,,,,145.0,1985,2,37,0.0
3087,1985-02-07,98.0,97.0,98.0,,14,,,,145.0,1985,2,38,0.0
3087,1985-02-08,98.0,97.0,98.0,,14,,,,145.0,1985,2,39,0.0
