station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3027,1985-01-01,25.0,24.0,25.0,,16,,,,,1985,1,1,
3027,1985-01-02,23.0,22.0,23.0,,16,,,,,1985,1,2,-2.0
3027,1985-01-03,21.0,20.0,21.0,,16,,,,,1985,1,3,-2.0
3027,1985-01-04,19.0,18.0,19.0,,16,,,,,1985,1,4,-2.0
3027,1985-01-05,17.0,16.0,17.0,,16,50.0,22.0,1.0,,1985,1,5,-2.0
3027,1985-01-06,15.0,14.0,15.0,,16,,,,,1985,1,6,-2.0
3027,1985-01-07,13.0,12.0,13.0,,16,,,,,1985,1,7,-2.0
3027,1985-01-08,11.0,10.0,11.0,,16,,,,,1985,1,8,-2.0
3027,1985-01-09,9.0,8.0,9.0,,16,,,,,1985,1,9,-2.0
3027,1985-01-10,7.0,6.0,7.0,,16,51.0,22.0,1.0,,1985,1,10,-2.0
3027,1985-01-11,5.0,5.0,5.0,,16,,,,,1985,1,11,-2.0
3027,1985-01-12,4.0,4.0,4.0,,16,,,,,1985,1,12,-1.0
3027,1985-01-13,3.0,3.0,3.0,,16,,,,,1985,1,13,-1.0
3027,1985-01-14,2.0,2.0,2.0,,16,,,,,1985,1,14,-1.0
3027,1985-01-15,1.0,1.0,1.0,,16,55.0,24.0,1.0,,1985,1,15,-1.0
3027,1985-01-16,0.0,0.0,0.0,,16,,,,,1985,1,16,-1.0
3027,1985-01-17,-1.0,-1.0,-1.0,,16,,,,,1985,1,17,-1.0
3027,1985-01-18,-2.0,-2.0,-2.0,,16,,,,,1985,1,18,-1.0
3027,1985-01-19,-3.0,-3.0,-3.0,,16,,,,,1985,1,19,-1.0
3027,1985-01-20,-4.0,-4.0,-4.0,,16,56.0,24.0,1.0,,1985,1,20,-1.0
3027,1985-01-21,-5.0,-5.0,-5.0,,16,,,,,1985,1,21,-1.0
3027,1985-01-22,-6.0,-6.0,-6.0,,16,,,,,1985,1,22,-1.0
3027,1985-01-23,-7.0,-7.0,-7.0,,16,,,,,1985,1,23,-1.0
3027,1985-01-24,-8.0,-8.0,-8.0,,16,,,,,1985,1,24,-1.0
3027,1985-01-25,-9.0,-9.0,-9.0,,16,59.0,25.0,1.0,,1985,1,25,-1.0
3027,1985-01-26,-10.0,-10.0,-10.0,,16,,,,,1985,1,26,-1.0
3027,1985-01-27,-11.0,-11.0,-11.0,,16,,,,,1985,1,27,-1.0
3027,1985-01-28,-12.0,-12.0,-12.0,,16,,,,,1985,1,28,-1.0
3027,1985-01-29,-13.0,-13.0,-13.0,,16,,,,,1985,1,29,-1.0
3027,1985-01-30,-14.0,-14.0,-14.0,,16,,,,,1985,1,30,-1.0
3027,1985-01-31,-15.0,-15.0,-15.0,,16,63.0,24.0,1.0,,1985,1,31,-1.0
3027,1985-02-01,-16.0,-16.0,-16.0,,16,,,,,1985,2,32,-1.0
3027,1985-02-02,-17.0,-17.0,-17.0,,16,,,,,1985,2,33,-1.0
3027,1985-02-03,-18.0,-18.0,-18.0,,16,,,,,1985,2,34,-1.0
3027,1985-02-04,-19.0,-19.0,-19.0,,16,,,,,1985,2,35,-1.0
3027,1985-02-05,-20.0,-20.0,-20.0,,16,63.0,28.0,1.0,,1985,2,36,-1.0
3027,1985-02-06,-21.0,-21.0,-21.0,,16,,,,,1985,2,37,-1.0
3027,1985-02-07,-22.0,-22.0,-22.0,,16,,,,,1985,2,38,-1.0
3027,1985-02-08,-23.0,-23.0,-23.0,,16,,,,,1985,2,39,-1.0
3027,1985-02-09,-24.0,-24.0,-24.0,,16,,,,,1985,2,40,-1.0
