station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3037,1985-01-01,142.0,142.0,142.0,,16,,,,,1985,1,1,
3037,1985-01-02,138.0,138.0,138.0,,16,,,,,1985,1,2,-4.0
3037,1985-01-03,134.0,134.0,134.0,,16,,,,,1985,1,3,-4.0
3037,1985-01-04,129.0,129.0,129.0,,16,,,,,1985,1,4,-5.0
3037,1985-01-05,127.0,127.0,127.0,,16,,,,,1985,1,5,-2.0
3037,1985-01-06,124.0,124.0,124.0,,16,,,,,1985,1,6,-3.0
3037,1985-01-07,122.0,122.0,122.0,,16,,,,,1985,1,7,-2.0
3037,1985-01-08,118.0,118.0,118.0,,16,,,,,1985,1,8,-4.0
3037,1985-01-09,114.0,114.0,114.0,,16,,,,,1985,1,9,-4.0
3037,1985-01-10,114.0,114.0,114.0,,16,82.0,22.0,1.0,,1985,1,10,0.0
3037,1985-01-11,113.0,113.0,113.0,,16,,,,,1985,1,11,-1.0
3037,1985-01-12,112.0,112.0,112.0,,16,,,,,1985,1,12,-1.0
3037,1985-01-13,110.0,110.0,110.0,,16,,,,,1985,1,13,-2.0
3037,1985-01-14,108.0,108.0,108.0,,16,,,,,1985,1,14,-2.0
3037,1985-01-15,106.0,106.0,106.0,,16,,,,,1985,1,15,-2.0
3037,1985-01-16,105.0,105.0,105.0,,16,,,,,1985,1,16,-1.0
3037,1985-01-17,105.0,105.0,105.0,,16,,,,,1985,1,17,0.0
3037,1985-01-18,104.0,104.0,104.0,,16,,,,,1985,1,18,-1.0
3037,1985-01-19,103.0,103.0,103.0,,16,,,,,1985,1,19,-1.0
3037,1985-01-20,102.0,102.0,102.0,,16,89.0,24.0,1.0,,1985,1,20,-1.0
3037,1985-01-21,96.0,96.0,96.0,,16,,,,,1985,1,21,-6.0
3037,1985-01-22,91.0,91.0,91.0,,16,,,,,1985,1,22,-5.0
3037,1985-01-23,87.0,87.0,87.0,,16,,,,,1985,1,23,-4.0
3037,1985-01-24,84.0,84.0,84.0,,16,,,,,1985,1,24,-3.0
3037,1985-01-25,79.0,79.0,79.0,,16,,,,,1985,1,25,-5.0
3037,1985-01-26,75.0,75.0,75.0,,16,,,,,1985,1,26,-4.0
