station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3036,1985-01-01,171.0,171.0,171.0,,16,,,,1440.0,1985,1,1,
3036,1985-01-02,168.0,168.0,168.0,,16,,,,1420.0,1985,1,2,-3.0
3036,1985-01-03,164.0,164.0,164.0,,16,,,,1400.0,1985,1,3,-4.0
3036,1985-01-04,159.0,159.0,159.0,,16,,,,1370.0,1985,1,4,-5.0
3036,1985-01-05,155.0,155.0,155.0,,16,,,,1350.0,1985,1,5,-4.0
3036,1985-01-06,152.0,152.0,152.0,,16,,,,1330.0,1985,1,6,-3.0
3036,1985-01-07,148.0,148.0,148.0,,16,,,,1310.0,1985,1,7,-4.0
3036,1985-01-08,145.0,145.0,145.0,,16,,,,1280.0,1985,1,8,-3.0
3036,1985-01-09,142.0,142.0,142.0,,16,,,,1260.0,1985,1,9,-3.0
3036,1985-01-10,138.0,138.0,138.0,,16,74.0,25.0,1.0,1250.0,1985,1,10,-4.0
3036,1985-01-11,136.0,136.0,136.0,,16,,,,1250.0,1985,1,11,-2.0
3036,1985-01-12,133.0,133.0,133.0,,16,,,,1240.0,1985,1,12,-3.0
3036,1985-01-13,129.0,129.0,129.0,,16,,,,1240.0,1985,1,13,-4.0
3036,1985-01-14,127.0,127.0,127.0,,16,,,,1230.0,1985,1,14,-2.0
3036,1985-01-15,125.0,125.0,125.0,,16,,,,1220.0,1985,1,15,-2.0
3036,1985-01-16,122.0,122.0,122.0,,16,,,,1220.0,1985,1,16,-3.0
3036,1985-01-17,118.0,118.0,118.0,,16,,,,1210.0,1985,1,17,-4.0
3036,1985-01-18,115.0,115.0,115.0,,16,,,,1210.0,1985,1,18,-3.0
3036,1985-01-19,111.0,111.0,111.0,,16,,,,1200.0,1985,1,19,-4.0
3036,1985-01-20,108.0,108.0,108.0,,16,78.0,24.0,1.0,1190.0,1985,1,20,-3.0
3036,1985-01-21,106.0,106.0,106.0,,16,,,,1190.0,1985,1,21,-2.0
3036,1985-01-22,103.0,103.0,103.0,,16,,,,1180.0,1985,1,22,-3.0
3036,1985-01-23,100.0,100.0,100.0,,16,,,,1170.0,1985,1,23,-3.0
3036,1985-01-24,97.0,97.0,97.0,,16,,,,1170.0,1985,1,24,-3.0
3036,1985-01-25,95.0,95.0,95.0,,16,,,,1160.0,1985,1,25,-2.0
3036,1985-01-26,93.0,93.0,93.0,,16,,,,1160.0,1985,1,26,-2.0
3036,1985-01-27,91.0,91.0,91.0,,16,,,,1150.0,1985,1,27,-2.0
3036,1985-01-28,88.0,88.0,88.0,,16,,,,1140.0,1985,1,28,-3.0
3036,1985-01-29,86.0,86.0,86.0,,16,,,,1140.0,1985,1,29,-2.0
3036,1985-01-30,83.0,83.0,83.0,,16,,,,1130.0,1985,1,30,-3.0
3036,1985-01-31,81.0,81.0,81.0,,16,84.0,26.0,1.0,1130.0,1985,1,31,-2.0
3036,1985-02-01,80.0,80.0,80.0,,16,,,,1120.0,1985,2,32,-1.0
3036,1985-02-02,80.0,80.0,80.0,,16,,,,1110.0,1985,2,33,0.0
3036,1985-02-03,76.0,76.0,76.0,,16,,,,1110.0,1985,2,34,-4.0
3036,1985-02-04,74.0,74.0,74.0,,16,,,,1100.0,1985,2,35,-2.0
3036,1985-02-05,73.0,73.0,73.0,,16,,,,1100.0,1985,2,36,-1.0
3036,1985-02-06,71.0,71.0,71.0,,16,,,,1090.0,1985,2,37,-2.0
3036,1985-02-07,70.0,70.0,70.0,,16,,,,1080.0,1985,2,38,-1.0
3036,1985-02-08,68.0,68.0,68.0,,16,,,,1080.0,1985,2,39,-2.0
3036,1985-02-09,66.0,66.0,66.0,,16,,,,1070.0,1985,2,40,-2.0
