station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3035,1985-01-01,59.0,59.0,59.0,,16,,,,,1985,1,1,
3035,1985-01-02,58.0,58.0,58.0,,16,,,,,1985,1,2,-1.0
3035,1985-01-03,57.0,57.0,57.0,,16,,,,,1985,1,3,-1.0
3035,1985-01-04,55.0,55.0,55.0,,16,,,,,1985,1,4,-2.0
3035,1985-01-05,53.0,53.0,53.0,,16,,,,,1985,1,5,-2.0
3035,1985-01-06,52.0,52.0,52.0,,16,,,,,1985,1,6,-1.0
3035,1985-01-07,51.0,51.0,51.0,,16,,,,,1985,1,7,-1.0
3035,1985-01-08,51.0,51.0,51.0,,16,,,,,1985,1,8,0.0
3035,1985-01-09,50.0,50.0,50.0,,16,,,,,1985,1,9,-1.0
3035,1985-01-10,50.0,50.0,50.0,,16,95.0,7.0,1.0,,1985,1,10,0.0
3035,1985-01-11,49.0,49.0,49.0,,16,,,,,1985,1,11,-1.0
3035,1985-01-12,48.0,48.0,48.0,,16,,,,,1985,1,12,-1.0
3035,1985-01-13,46.0,46.0,46.0,,16,,,,,1985,1,13,-2.0
3035,1985-01-14,45.0,45.0,45.0,,16,,,,,1985,1,14,-1.0
3035,1985-01-15,45.0,45.0,45.0,,16,,,,,1985,1,15,0.0
3035,1985-01-16,44.0,44.0,44.0,,16,,,,,1985,1,16,-1.0
3035,1985-01-17,44.0,44.0,44.0,,16,,,,,1985,1,17,0.0
3035,1985-01-18,44.0,44.0,44.0,,16,,,,,1985,1,18,0.0
3035,1985-01-19,44.0,44.0,44.0,,16,,,,,1985,1,19,0.0
3035,1985-01-20,44.0,44.0,44.0,,16,97.0,10.0,1.0,,1985,1,20,0.0
3035,1985-01-21,43.0,43.0,43.0,,16,,,,,1985,1,21,-1.0
3035,1985-01-22,43.0,43.0,43.0,,16,,,,,1985,1,22,0.0
3035,1985-01-23,42.0,42.0,42.0,,16,,,,,1985,1,23,-1.0
3035,1985-01-24,42.0,42.0,42.0,,16,,,,,1985,1,24,0.0
3035,1985-01-25,41.0,41.0,41.0,,16,,,,,1985,1,25,-1.0
3035,1985-01-26,41.0,41.0,41.0,,16,,,,,1985,1,26,0.0
3035,1985-01-27,40.0,40.0,40.0,,16,,,,,1985,1,27,-1.0
3035,1985-01-28,40.0,40.0,40.0,,16,,,,,1985,1,28,0.0
3035,1985-01-29,40.0,40.0,40.0,,16,,,,,1985,1,29,0.0
3035,1985-01-30,40.0,40.0,40.0,,16,,,,,1985,1,30,0.0
3035,1985-01-31,40.0,40.0,40.0,,16,115.0,15.0,1.0,,1985,1,31,0.0
3035,1985-02-01,40.0,40.0,40.0,,16,,,,,1985,2,32,0.0
3035,1985-02-02,40.0,40.0,40.0,,16,,,,,1985,2,33,0.0
3035,1985-02-03,40.0,40.0,40.0,,16,,,,,1985,2,34,0.0
3035,1985-02-04,40.0,40.0,40.0,,16,,,,,1985,2,35,0.0
3035,1985-02-05,39.0,39.0,39.0,,16,,,,,1985,2,36,-1.0
3035,1985-02-06,39.0,39.0,39.0,,16,,,,,1985,2,37,0.0
3035,1985-02-07,39.0,39.0,39.0,,16,,,,,1985,2,38,0.0
3035,1985-02-08,38.0,38.0,38.0,,16,,,,,1985,2,39,-1.0
3035,1985-02-09,38.0,38.0,38.0,,16,,,,,1985,2,40,0.0
3035,1985-02-10,38.0,38.0,38.0,,16,116.0,13.0,1.0,,1985,2,41,0.0
3035,1985-02-11,38.0,38.0,38.0,,16,,,,,1985,2,42,0.0
3035,1985-02-12,38.0,38.0,38.0,,16,,,,,1985,2,43,0.0
3035,1985-02-13,38.0,38.0,38.0,,16,,,,,1985,2,44,0.0
3035,1985-02-14,38.0,38.0,38.0,,16,,,,,1985,2,45,0.0
3035,1985-02-15,37.0,37.0,37.0,,16,,,,,1985,2,46,-1.0
3035,1985-02-16,37.0,37.0,37.0,,16,,,,,1985,2,47,0.0
3035,1985-02-17,37.0,37.0,37.0,,16,,,,,1985,2,48,0.0
3035,1985-02-18,37.0,37.0,37.0,,16,,,,,1985,2,49,0.0
3035,1985-02-19,37.0,37.0,37.0,,16,,,,,1985,2,50,0.0
3035,1985-02-20,37.0,37.0,37.0,,16,118.0,21.0,1.0,,1985,2,51,0.0
3035,1985-02-21,37.0,37.0,37.0,,16,,,,,1985,2,52,0.0
3035,1985-02-22,37.0,37.0,37.0,,16,,,,,1985,2,53,0.0
3035,1985-02-23,36.0,36.0,36.0,,16,,,,,1985,2,54,-1.0
