wind_direction,wind_speed_aver,precipitation,station_id,date
70.0,1.0,0.0,3035,1985-01-01
90.0,1.0,0.0,3035,1985-01-02
250.0,2.0,0.0,3035,1985-01-03
0.0,0.0,0.0,3035,1985-01-04
270.0,2.0,0.0,3035,1985-01-05
0.0,0.0,0.0,3035,1985-01-06
80.0,1.0,0.0,3035,1985-01-07
230.0,2.0,0.0,3035,1985-01-08
80.0,2.0,0.0,3035,1985-01-09
250.0,1.0,0.0,3035,1985-01-10
0.0,0.0,0.0,3035,1985-01-11
70.0,1.0,0.0,3035,1985-01-12
70.0,1.0,0.0,3035,1985-01-13
0.0,0.0,0.0,3035,1985-01-14
240.0,2.0,0.0,3035,1985-01-15
100.0,1.0,0.0,3035,1985-01-16
70.0,3.0,0.0,3035,1985-01-17
80.0,2.0,0.0,3035,1985-01-18
70.0,2.0,0.0,3035,1985-01-19
260.0,1.0,0.0,3035,1985-01-20
0.0,0.0,0.0,3035,1985-01-21
0.0,0.0,0.0,3035,1985-01-22
70.0,1.0,0.0,3035,1985-01-23
80.0,2.0,0.0,3035,1985-01-24
120.0,2.0,0.0,3035,1985-01-25
70.0,2.0,0.0,3035,1985-01-26
270.0,1.0,0.0,3035,1985-01-27
60.0,2.0,0.0,3035,1985-01-28
80.0,2.0,0.0,3035,1985-01-29
90.0,1.0,0.0,3035,1985-01-30
270.0,1.0,0.0,3035,1985-01-31
0.0,0.0,0.0,3035,1985-02-01
240.0,2.0,0.0,3035,1985-02-02
90.0,1.0,0.0,3035,1985-02-03
240.0,1.0,0.0,3035,1985-02-04
230.0,2.0,0.0,3035,1985-02-05
270.0,1.0,0.0,3035,1985-02-06
240.0,2.0,0.0,3035,1985-02-07
0.0,0.0,0.0,3035,1985-02-08
250.0,2.0,0.0,3035,1985-02-09
250.0,2.0,0.0,3035,1985-02-10
250.0,1.0,0.0,3035,1985-02-11
240.0,2.0,0.0,3035,1985-02-12
0.0,0.0,0.0,3035,1985-02-13
0.0,0.0,0.0,3035,1985-02-14
250.0,4.0,0.0,3035,1985-02-15
240.0,1.0,0.0,3035,1985-02-16
260.0,2.0,0.0,3035,1985-02-17
260.0,4.0,0.0,3035,1985-02-18
260.0,5.0,0.0,3035,1985-02-19
260.0,2.0,0.0,3035,1985-02-20
270.0,3.0,0.0,3035,1985-02-21
0.0,0.0,0.0,3035,1985-02-22
260.0,2.0,0.0,3035,1985-02-23
250.0,1.0,0.0,3035,1985-02-24
280.0,2.0,0.0,3035,1985-02-25
240.0,2.0,0.0,3035,1985-02-26
250.0,2.0,0.0,3035,1985-02-27
270.0,2.0,0.0,3035,1985-02-28
250.0,5.0,0.0,3035,1985-03-01
260.0,5.0,0.0,3035,1985-03-02
250.0,10.0,0.0,3035,1985-03-03
230.0,7.0,0.0,3035,1985-03-04
250.0,3.0,0.0,3035,1985-03-05
340.0,3.0,0.0,3035,1985-03-06
260.0,3.0,0.0,3035,1985-03-07
240.0,3.0,0.0,3035,1985-03-08
70.0,2.0,0.0,3035,1985-03-09
250.0,1.0,0.0,3035,1985-03-10
240.0,3.0,0.0,3035,1985-03-11
250.0,5.0,0.0,3035,1985-03-12
260.0,6.0,0.0,3035,1985-03-13
250.0,6.0,0.0,3035,1985-03-14
240.0,3.0,0.0,3035,1985-03-15
250.0,4.0,0.0,3035,1985-03-16
250.0,2.0,0.0,3035,1985-03-17
230.0,4.0,0.0,3035,1985-03-18
240.0,2.0,0.0,3035,1985-03-19
240.0,4.0,0.0,3035,1985-03-20
240.0,2.0,0.0,3035,1985-03-21
70.0,1.0,0.0,3035,1985-03-22
250.0,3.0,0.0,3035,1985-03-23
350.0,7.0,0.0,3035,1985-03-24
260.0,3.0,0.0,3035,1985-03-25
260.0,2.0,0.0,3035,1985-03-26
250.0,2.0,0.0,3035,1985-03-27
260.0,2.0,0.0,3035,1985-03-28
180.0,5.0,0.0,3035,1985-03-29
30.0,1.0,0.0,3035,1985-03-30
270.0,8.0,0.0,3035,1985-03-31
290.0,3.0,0.0,3035,1985-04-01
180.0,4.0,0.0,3035,1985-04-02
230.0,8.0,0.0,3035,1985-04-03
240.0,6.0,0.0,3035,1985-04-04
50.0,5.0,0.0,3035,1985-04-05
350.0,6.0,0.0,3035,1985-04-06
10.0,6.0,0.0,3035,1985-04-07
340.0,4.0,0.0,3035,1985-04-08
210.0,3.0,0.0,3035,1985-04-09
270.0,2.0,0.0,3035,1985-04-10
250.0,4.0,0.0,3035,1985-04-11
250.0,5.0,0.0,3035,1985-04-12
240.0,4.0,0.0,3035,1985-04-13
250.0,5.0,0.0,3035,1985-04-14
250.0,4.0,0.0,3035,1985-04-15
250.0,2.0,0.0,3035,1985-04-16
240.0,3.0,0.0,3035,1985-04-17
250.0,4.0,0.0,3035,1985-04-18
80.0,3.0,0.0,3035,1985-04-19
360.0,6.0,0.0,3035,1985-04-20
70.0,4.0,0.0,3035,1985-04-21
60.0,3.0,0.0,3035,1985-04-22
160.0,3.0,0.0,3035,1985-04-23
310.0,5.0,0.0,3035,1985-04-24
220.0,6.0,0.0,3035,1985-04-25
200.0,4.0,0.0,3035,1985-04-26
0.0,0.0,0.0,3035,1985-04-27
350.0,3.0,0.0,3035,1985-04-28
70.0,6.0,0.0,3035,1985-04-29
100.0,4.0,0.0,3035,1985-04-30
180.0,3.0,0.0,3035,1985-05-01
50.0,3.0,0.0,3035,1985-05-02
120.0,5.0,0.0,3035,1985-05-03
80.0,2.0,0.0,3035,1985-05-04
250.0,4.0,0.0,3035,1985-05-05
120.0,3.0,0.0,3035,1985-05-06
30.0,3.0,0.0,3035,1985-05-07
280.0,1.0,0.0,3035,1985-05-08
240.0,6.0,0.0,3035,1985-05-09
180.0,2.0,0.0,3035,1985-05-10
260.0,9.0,0.0,3035,1985-05-11
230.0,9.0,0.0,3035,1985-05-12
310.0,5.0,0.0,3035,1985-05-13
240.0,1.0,0.0,3035,1985-05-14
270.0,2.0,0.0,3035,1985-05-15
330.0,5.0,0.0,3035,1985-05-16
280.0,5.0,0.0,3035,1985-05-17
220.0,4.0,0.0,3035,1985-05-18
240.0,4.0,0.0,3035,1985-05-19
240.0,8.0,0.0,3035,1985-05-20
270.0,8.0,0.0,3035,1985-05-21
210.0,5.0,0.0,3035,1985-05-22
350.0,9.0,0.0,3035,1985-05-23
290.0,5.0,0.0,3035,1985-05-24
350.0,4.0,0.0,3035,1985-05-25
300.0,5.0,0.0,3035,1985-05-26
70.0,3.0,0.0,3035,1985-05-27
30.0,4.0,0.0,3035,1985-05-28
80.0,5.0,0.0,3035,1985-05-29
250.0,1.0,0.0,3035,1985-05-30
130.0,3.0,0.0,3035,1985-05-31
260.0,1.0,0.0,3035,1985-06-01
70.0,5.0,0.0,3035,1985-06-02
290.0,8.0,0.0,3035,1985-06-03
280.0,5.0,0.0,3035,1985-06-04
300.0,4.0,0.0,3035,1985-06-05
90.0,1.0,0.0,3035,1985-06-06
80.0,4.0,0.0,3035,1985-06-07
340.0,6.0,0.0,3035,1985-06-08
190.0,4.0,0.0,3035,1985-06-09
280.0,3.0,0.0,3035,1985-06-10
80.0,2.0,0.0,3035,1985-06-11
60.0,3.0,0.0,3035,1985-06-12
230.0,6.0,0.0,3035,1985-06-13
240.0,4.0,0.0,3035,1985-06-14
230.0,3.0,0.0,3035,1985-06-15
340.0,2.0,0.0,3035,1985-06-16
150.0,3.0,0.0,3035,1985-06-17
210.0,2.0,0.0,3035,1985-06-18
250.0,4.0,0.0,3035,1985-06-19
290.0,3.0,0.0,3035,1985-06-20
290.0,7.0,0.0,3035,1985-06-21
280.0,6.0,0.0,3035,1985-06-22
250.0,3.0,0.0,3035,1985-06-23
240.0,1.0,0.0,3035,1985-06-24
70.0,2.0,0.0,3035,1985-06-25
60.0,3.0,0.0,3035,1985-06-26
50.0,2.0,0.0,3035,1985-06-27
330.0,5.0,0.0,3035,1985-06-28
250.0,3.0,0.0,3035,1985-06-29
240.0,5.0,0.0,3035,1985-06-30
240.0,2.0,0.0,3035,1985-07-01
180.0,2.0,0.0,3035,1985-07-02
300.0,6.0,0.0,3035,1985-07-03
320.0,2.0,0.0,3035,1985-07-04
330.0,2.0,0.0,3035,1985-07-05
90.0,3.0,0.0,3035,1985-07-06
80.0,3.0,0.0,3035,1985-07-07
230.0,7.0,0.0,3035,1985-07-08
350.0,3.0,0.0,3035,1985-07-09
70.0,6.0,0.0,3035,1985-07-10
230.0,5.0,0.0,3035,1985-07-11
130.0,2.0,0.0,3035,1985-07-12
230.0,3.0,0.0,3035,1985-07-13
50.0,1.0,0.0,3035,1985-07-14
340.0,2.0,0.0,3035,1985-07-15
30.0,3.0,0.0,3035,1985-07-16
50.0,1.0,0.0,3035,1985-07-17
130.0,2.0,0.0,3035,1985-07-18
190.0,2.0,0.0,3035,1985-07-19
220.0,5.0,0.0,3035,1985-07-20
240.0,5.0,0.0,3035,1985-07-21
180.0,1.0,0.0,3035,1985-07-22
160.0,4.0,0.0,3035,1985-07-23
120.0,2.0,0.0,3035,1985-07-24
200.0,2.0,0.0,3035,1985-07-25
250.0,6.0,0.0,3035,1985-07-26
300.0,4.0,0.0,3035,1985-07-27
110.0,2.0,0.0,3035,1985-07-28
280.0,3.0,0.0,3035,1985-07-29
10.0,4.0,0.0,3035,1985-07-30
10.0,2.0,0.0,3035,1985-07-31
10.0,5.0,0.0,3035,1985-08-01
10.0,2.0,0.0,3035,1985-08-02
130.0,3.0,0.0,3035,1985-08-03
30.0,2.0,0.0,3035,1985-08-04
210.0,3.0,0.0,3035,1985-08-05
270.0,2.0,0.0,3035,1985-08-06
220.0,1.0,0.0,3035,1985-08-07
40.0,2.0,0.0,3035,1985-08-08
280.0,7.0,0.0,3035,1985-08-09
350.0,3.0,0.0,3035,1985-08-10
50.0,4.0,0.0,3035,1985-08-11
50.0,5.0,0.0,3035,1985-08-12
20.0,2.0,0.0,3035,1985-08-13
220.0,2.0,0.0,3035,1985-08-14
40.0,1.0,0.0,3035,1985-08-15
280.0,3.0,0.0,3035,1985-08-16
10.0,1.0,0.0,3035,1985-08-17
50.0,4.0,0.0,3035,1985-08-18
120.0,1.0,0.0,3035,1985-08-19
320.0,4.0,0.0,3035,1985-08-20
330.0,4.0,0.0,3035,1985-08-21
210.0,3.0,0.0,3035,1985-08-22
110.0,2.0,0.0,3035,1985-08-23
250.0,3.0,0.0,3035,1985-08-24
70.0,2.0,0.0,3035,1985-08-25
240.0,6.0,0.0,3035,1985-08-26
240.0,2.0,0.0,3035,1985-08-27
250.0,3.0,0.0,3035,1985-08-28
240.0,4.0,0.0,3035,1985-08-29
0.0,0.0,0.0,3035,1985-08-30
130.0,2.0,0.0,3035,1985-08-31
280.0,4.0,0.0,3035,1985-09-01
340.0,1.0,0.0,3035,1985-09-02
30.0,4.0,0.0,3035,1985-09-03
30.0,5.0,0.0,3035,1985-09-04
260.0,1.0,0.0,3035,1985-09-05
90.0,1.0,0.0,3035,1985-09-06
40.0,4.0,0.0,3035,1985-09-07
60.0,2.0,0.0,3035,1985-09-08
230.0,3.0,0.0,3035,1985-09-09
250.0,3.0,0.0,3035,1985-09-10
250.0,2.0,0.0,3035,1985-09-11
10.0,3.0,0.0,3035,1985-09-12
310.0,3.0,0.0,3035,1985-09-13
180.0,3.0,0.0,3035,1985-09-14
60.0,2.0,0.0,3035,1985-09-15
0.0,0.0,0.0,3035,1985-09-16
190.0,1.0,0.0,3035,1985-09-17
0.0,0.0,0.0,3035,1985-09-18
130.0,1.0,0.0,3035,1985-09-19
70.0,1.0,0.0,3035,1985-09-20
260.0,1.0,0.0,3035,1985-09-21
240.0,2.0,0.0,3035,1985-09-22
210.0,2.0,0.0,3035,1985-09-23
70.0,1.0,0.0,3035,1985-09-24
10.0,4.0,0.0,3035,1985-09-25
20.0,3.0,0.0,3035,1985-09-26
350.0,1.0,0.0,3035,1985-09-27
230.0,1.0,0.0,3035,1985-09-28
270.0,5.0,0.0,3035,1985-09-29
270.0,3.0,0.0,3035,1985-09-30
280.0,4.0,0.0,3035,1985-10-01
240.0,4.0,0.0,3035,1985-10-02
210.0,1.0,0.0,3035,1985-10-03
90.0,5.0,0.0,3035,1985-10-04
250.0,7.0,0.0,3035,1985-10-05
240.0,2.0,0.0,3035,1985-10-06
90.0,2.0,0.0,3035,1985-10-07
200.0,4.0,0.0,3035,1985-10-08
230.0,3.0,0.0,3035,1985-10-09
60.0,3.0,0.0,3035,1985-10-10
320.0,3.0,0.0,3035,1985-10-11
210.0,2.0,0.0,3035,1985-10-12
