station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3021,1985-01-01,103.0,103.0,103.0,,16,,,,278.0,1985,1,1,
3021,1985-01-02,103.0,103.0,103.0,,16,,,,277.0,1985,1,2,0.0
3021,1985-01-03,102.0,102.0,102.0,,16,,,,275.0,1985,1,3,-1.0
3021,1985-01-04,102.0,102.0,102.0,,16,,,,274.0,1985,1,4,0.0
3021,1985-01-05,102.0,102.0,102.0,,16,,,,273.0,1985,1,5,0.0
3021,1985-01-06,101.0,101.0,101.0,,16,,,,272.0,1985,1,6,-1.0
3021,1985-01-07,101.0,101.0,101.0,,16,,,,271.0,1985,1,7,0.0
3021,1985-01-08,100.0,100.0,100.0,,16,,,,269.0,1985,1,8,-1.0
3021,1985-01-09,100.0,100.0,100.0,,16,,,,268.0,1985,1,9,0.0
3021,1985-01-10,100.0,100.0,100.0,,16,43.0,37.0,1.0,267.0,1985,1,10,0.0
3021,1985-01-11,100.0,100.0,100.0,,16,,,,266.0,1985,1,11,0.0
3021,1985-01-12,99.0,99.0,99.0,,16,,,,265.0,1985,1,12,-1.0
3021,1985-01-13,99.0,99.0,99.0,,16,,,,264.0,1985,1,13,0.0
3021,1985-01-14,98.0,98.0,98.0,,16,,,,262.0,1985,1,14,-1.0
3021,1985-01-15,98.0,98.0,98.0,,16,,,,261.0,1985,1,15,0.0
3021,1985-01-16,97.0,97.0,97.0,,16,,,,260.0,1985,1,16,-1.0
3021,1985-01-17,97.0,97.0,97.0,,16,,,,259.0,1985,1,17,0.0
3021,1985-01-18,98.0,98.0,98.0,,16,,,,258.0,1985,1,18,1.0
3021,1985-01-19,97.0,97.0,97.0,,16,,,,257.0,1985,1,19,-1.0
3021,1985-01-20,97.0,97.0,97.0,,16,66.0,43.0,1.0,255.0,1985,1,20,0.0
3021,1985-01-21,96.0,96.0,96.0,,16,,,,254.0,1985,1,21,-1.0
3021,1985-01-22,96.0,96.0,96.0,,16,,,,254.0,1985,1,22,0.0
3021,1985-01-23,96.0,96.0,96.0,,16,,,,254.0,1985,1,23,0.0
3021,1985-01-24,96.0,96.0,96.0,,16,,,,253.0,1985,1,24,0.0
3021,1985-01-25,96.0,96.0,96.0,,16,,,,253.0,1985,1,25,0.0
3021,1985-01-26,97.0,97.0,97.0,,16,,,,253.0,1985,1,26,1.0
3021,1985-01-27,97.0,97.0,97.0,,16,,,,253.0,1985,1,27,0.0
3021,1985-01-28,97.0,97.0,97.0,,16,,,,252.0,1985,1,28,0.0
3021,1985-01-29,97.0,97.0,97.0,,16,,,,252.0,1985,1,29,0.0
3021,1985-01-30,97.0,97.0,97.0,,16,,,,252.0,1985,1,30,0.0
3021,1985-01-31,97.0,97.0,97.0,,16,69.0,45.0,1.0,252.0,1985,1,31,0.0
3021,1985-02-01,94.0,94.0,94.0,,16,,,,252.0,1985,2,32,-3.0
3021,1985-02-02,94.0,94.0,94.0,,16,,,,251.0,1985,2,33,0.0
3021,1985-02-03,94.0,94.0,94.0,,16,,,,251.0,1985,2,34,0.0
3021,1985-02-04,94.0,94.0,94.0,,16,,,,251.0,1985,2,35,0.0
