station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3038,1985-01-01,176.0,176.0,176.0,,16,,,,,1985,1,1,
3038,1985-01-02,175.0,175.0,175.0,,16,,,,,1985,1,2,-1.0
3038,1985-01-03,174.0,174.0,174.0,,16,,,,,1985,1,3,-1.0
3038,1985-01-04,173.0,173.0,173.0,,16,,,,,1985,1,4,-1.0
3038,1985-01-05,172.0,172.0,172.0,,16,,,,,1985,1,5,-1.0
3038,1985-01-06,171.0,171.0,171.0,,16,,,,,1985,1,6,-1.0
3038,1985-01-07,170.0,170.0,170.0,,16,,,,,1985,1,7,-1.0
3038,1985-01-08,169.0,169.0,169.0,,16,,,,,1985,1,8,-1.0
3038,1985-01-09,168.0,168.0,168.0,,16,,,,,1985,1,9,-1.0
3038,1985-01-10,167.0,167.0,167.0,,16,101.0,7.0,1.0,,1985,1,10,-1.0
3038,1985-01-11,165.0,165.0,165.0,,16,,,,,1985,1,11,-2.0
3038,1985-01-12,163.0,163.0,163.0,,16,,,,,1985,1,12,-2.0
3038,1985-01-13,161.0,161.0,161.0,,16,,,,,1985,1,13,-2.0
3038,1985-01-14,159.0,159.0,159.0,,16,,,,,1985,1,14,-2.0
3038,1985-01-15,157.0,157.0,157.0,,16,,,,,1985,1,15,-2.0
3038,1985-01-16,155.0,155.0,155.0,,16,,,,,1985,1,16,-2.0
3038,1985-01-17,153.0,153.0,153.0,,16,,,,,1985,1,17,-2.0
3038,1985-01-18,151.0,151.0,151.0,,16,,,,,1985,1,18,-2.0
3038,1985-01-19,149.0,149.0,149.0,,16,,,,,1985,1,19,-2.0
3038,1985-01-20,147.0,147.0,147.0,,16,110.0,10.0,1.0,,1985,1,20,-2.0
3038,1985-01-21,145.0,145.0,145.0,,16,,,,,1985,1,21,-2.0
3038,1985-01-22,143.0,143.0,143.0,,16,,,,,1985,1,22,-2.0
3038,1985-01-23,141.0,141.0,141.0,,16,,,,,1985,1,23,-2.0
3038,1985-01-24,139.0,139.0,139.0,,16,,,,,1985,1,24,-2.0
3038,1985-01-25,137.0,137.0,137.0,,16,,,,,1985,1,25,-2.0
3038,1985-01-26,135.0,135.0,135.0,,16,,,,,1985,1,26,-2.0
3038,1985-01-27,133.0,133.0,133.0,,16,,,,,1985,1,27,-2.0
