station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3030,1985-01-01,126.0,126.0,126.0,,16,,,,,1985,1,1,
3030,1985-01-02,122.0,122.0,122.0,,16,,,,,1985,1,2,-4.0
3030,1985-01-03,120.0,120.0,120.0,,16,,,,,1985,1,3,-2.0
3030,1985-01-04,119.0,119.0,119.0,,16,,,,,1985,1,4,-1.0
3030,1985-01-05,119.0,119.0,119.0,,16,,,,,1985,1,5,0.0
3030,1985-01-06,116.0,116.0,116.0,,16,,,,,1985,1,6,-3.0
3030,1985-01-07,113.0,113.0,113.0,,16,,,,,1985,1,7,-3.0
3030,1985-01-08,110.0,110.0,110.0,,16,,,,,1985,1,8,-3.0
3030,1985-01-09,107.0,107.0,107.0,,16,,,,,1985,1,9,-3.0
3030,1985-01-10,105.0,105.0,105.0,,16,111.0,1.0,1.0,,1985,1,10,-2.0
3030,1985-01-11,103.0,103.0,103.0,,16,,,,,1985,1,11,-2.0
3030,1985-01-12,102.0,102.0,102.0,,16,,,,,1985,1,12,-1.0
3030,1985-01-13,100.0,100.0,100.0,,16,,,,,1985,1,13,-2.0
3030,1985-01-14,99.0,99.0,99.0,,16,,,,,1985,1,14,-1.0
3030,1985-01-15,96.0,96.0,96.0,,16,,,,,1985,1,15,-3.0
3030,1985-01-16,94.0,94.0,94.0,,16,,,,,1985,1,16,-2.0
3030,1985-01-17,93.0,93.0,93.0,,16,,,,,1985,1,17,-1.0
3030,1985-01-18,91.0,91.0,91.0,,16,,,,,1985,1,18,-2.0
3030,1985-01-19,89.0,89.0,89.0,,16,,,,,1985,1,19,-2.0
3030,1985-01-20,88.0,88.0,88.0,,16,114.0,5.0,1.0,,1985,1,20,-1.0
3030,1985-01-21,86.0,86.0,86.0,,16,,,,,1985,1,21,-2.0
3030,1985-01-22,83.0,83.0,83.0,,16,,,,,1985,1,22,-3.0
3030,1985-01-23,81.0,81.0,81.0,,16,,,,,1985,1,23,-2.0
3030,1985-01-24,78.0,78.0,78.0,,16,,,,,1985,1,24,-3.0
3030,1985-01-25,76.0,76.0,76.0,,16,,,,,1985,1,25,-2.0
3030,1985-01-26,73.0,73.0,73.0,,16,,,,,1985,1,26,-3.0
3030,1985-01-27,70.0,70.0,70.0,,16,,,,,1985,1,27,-3.0
3030,1985-01-28,69.0,69.0,69.0,,16,,,,,1985,1,28,-1.0
3030,1985-01-29,68.0,68.0,68.0,,16,,,,,1985,1,29,-1.0
3030,1985-01-30,67.0,67.0,67.0,,16,,,,,1985,1,30,-1.0
3030,1985-01-31,66.0,66.0,66.0,,16,117.0,7.0,1.0,,1985,1,31,-1.0
3030,1985-02-01,64.0,64.0,64.0,,16,,,,,1985,2,32,-2.0
3030,1985-02-02,62.0,62.0,62.0,,16,,,,,1985,2,33,-2.0
3030,1985-02-03,60.0,60.0,60.0,,16,,,,,1985,2,34,-2.0
3030,1985-02-04,59.0,59.0,59.0,,16,,,,,1985,2,35,-1.0
3030,1985-02-05,59.0,59.0,59.0,,16,,,,,1985,2,36,0.0
3030,1985-02-06,58.0,58.0,58.0,,16,,,,,1985,2,37,-1.0
3030,1985-02-07,57.0,57.0,57.0,,16,,,,,1985,2,38,-1.0
3030,1985-02-08,56.0,56.0,56.0,,16,,,,,1985,2,39,-1.0
3030,1985-02-09,56.0,56.0,56.0,,16,,,,,1985,2,40,0.0
3030,1985-02-10,53.0,53.0,53.0,,16,122.0,8.0,1.0,,1985,2,41,-3.0
3030,1985-02-11,53.0,53.0,53.0,,16,,,,,1985,2,42,0.0
3030,1985-02-12,52.0,52.0,52.0,,16,,,,,1985,2,43,-1.0
3030,1985-02-13,52.0,52.0,52.0,,16,,,,,1985,2,44,0.0
3030,1985-02-14,51.0,51.0,51.0,,16,,,,,1985,2,45,-1.0
3030,1985-02-15,50.0,50.0,50.0,,16,,,,,1985,2,46,-1.0
3030,1985-02-16,49.0,49.0,49.0,,16,,,,,1985,2,47,-1.0
