station_id,date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max
3029,1985-01-01,51.0,51.0,51.0,,16,,,,999.0,1985,1,1,
3029,1985-01-02,49.0,49.0,49.0,,16,,,,996.0,1985,1,2,-2.0
3029,1985-01-03,47.0,47.0,47.0,,16,,,,994.0,1985,1,3,-2.0
3029,1985-01-04,45.0,45.0,45.0,,16,,,,992.0,1985,1,4,-2.0
3029,1985-01-05,43.0,43.0,43.0,,16,,,,990.0,1985,1,5,-2.0
3029,1985-01-06,41.0,41.0,41.0,,16,,,,987.0,1985,1,6,-2.0
3029,1985-01-07,39.0,39.0,39.0,,16,,,,985.0,1985,1,7,-2.0
3029,1985-01-08,37.0,37.0,37.0,,16,,,,978.0,1985,1,8,-2.0
3029,1985-01-09,36.0,36.0,36.0,,16,,,,970.0,1985,1,9,-1.0
3029,1985-01-10,35.0,35.0,35.0,,16,74.0,20.0,1.0,963.0,1985,1,10,-1.0
3029,1985-01-11,33.0,33.0,33.0,,16,,,,956.0,1985,1,11,-2.0
3029,1985-01-12,31.0,31.0,31.0,,16,,,,948.0,1985,1,12,-2.0
3029,1985-01-13,30.0,30.0,30.0,,16,,,,941.0,1985,1,13,-1.0
3029,1985-01-14,28.0,28.0,28.0,,16,,,,934.0,1985,1,14,-2.0
3029,1985-01-15,26.0,26.0,26.0,,16,,,,927.0,1985,1,15,-2.0
3029,1985-01-16,25.0,25.0,25.0,,16,,,,919.0,1985,1,16,-1.0
3029,1985-01-17,24.0,24.0,24.0,,16,,,,912.0,1985,1,17,-1.0
3029,1985-01-18,22.0,22.0,22.0,,16,,,,905.0,1985,1,18,-2.0
3029,1985-01-19,20.0,20.0,20.0,,16,,,,897.0,1985,1,19,-2.0
3029,1985-01-20,19.0,19.0,19.0,,16,73.0,24.0,1.0,890.0,1985,1,20,-1.0
3029,1985-01-21,17.0,17.0,17.0,,16,,,,880.0,1985,1,21,-2.0
3029,1985-01-22,16.0,16.0,16.0,,16,,,,870.0,1985,1,22,-1.0
3029,1985-01-23,14.0,14.0,14.0,,16,,,,860.0,1985,1,23,-2.0
3029,1985-01-24,13.0,13.0,13.0,,16,,,,850.0,1985,1,24,-1.0
3029,1985-01-25,12.0,12.0,12.0,,16,,,,841.0,1985,1,25,-1.0
3029,1985-01-26,11.0,11.0,11.0,,16,,,,831.0,1985,1,26,-1.0
3029,1985-01-27,11.0,11.0,11.0,,16,,,,821.0,1985,1,27,0.0
