date,stage_avg,stage_min,stage_max,temp,water_code,ice_thickness,snow_height,place,discharge,year,month,day,delta_stage_max,station_id
1985-01-01,51.0,51.0,51.0,0.128132519302949,16,,,,999.0,1985.0,1.0,1.0,,3029
1985-01-02,49.0,49.0,49.0,0.12831785371068527,16,,,,996.0,1985.0,1.0,2.0,-2.0,3029
1985-01-03,47.0,47.0,47.0,0.12840649190568865,16,,,,994.0,1985.0,1.0,3.0,-2.0,3029
1985-01-04,45.0,45.0,45.0,0.1283017376752298,16,,,,992.0,1985.0,1.0,4.0,-2.0,3029
1985-01-05,43.0,43.0,43.0,0.12814863533840448,16,,,,990.0,1985.0,1.0,5.0,-2.0,3029
1985-01-06,41.0,41.0,41.0,0.1279230108420304,16,,,,987.0,1985.0,1.0,6.0,-2.0,3029
1985-01-07,39.0,39.0,39.0,0.12768932832792768,16,,,,985.0,1985.0,1.0,7.0,-2.0,3029
1985-01-08,37.0,37.0,37.0,0.12736700761882336,16,,,,978.0,1985.0,1.0,8.0,-2.0,3029
1985-01-09,36.0,36.0,36.0,0.12708497699835594,16,,,,970.0,1985.0,1.0,9.0,-1.0,3029
1985-01-10,35.0,35.0,35.0,0.12681906241334406,16,74.0,20.0,1.0,963.0,1985.0,1.0,10.0,-1.0,3029
1985-01-11,33.0,33.0,33.0,0.12658537989924226,16,,,,956.0,1985.0,1.0,11.0,-2.0,3029
1985-01-12,31.0,31.0,31.0,0.12630334927877573,16,,,,948.0,1985.0,1.0,12.0,-2.0,3029
1985-01-13,30.0,30.0,30.0,0.1260454927114898,16,,,,941.0,1985.0,1.0,13.0,-1.0,3029
1985-01-14,28.0,28.0,28.0,0.12583598425057207,16,,,,934.0,1985.0,1.0,14.0,-2.0,3029
1985-01-15,26.0,26.0,26.0,0.12561035975419801,16,,,,927.0,1985.0,1.0,15.0,-2.0,3029
1985-01-16,25.0,25.0,25.0,0.1253686192223693,16,,,,919.0,1985.0,1.0,16.0,-1.0,3029
1985-01-17,24.0,24.0,24.0,0.125118820672812,16,,,,912.0,1985.0,1.0,17.0,-1.0,3029
1985-01-18,22.0,22.0,22.0,0.12490125419416652,16,,,,905.0,1985.0,1.0,18.0,-2.0,3029
1985-01-19,20.0,20.0,20.0,0.12459504952051415,16,,,,897.0,1985.0,1.0,19.0,-2.0,3029
1985-01-20,19.0,19.0,19.0,0.1243049608823199,16,73.0,24.0,1.0,890.0,1985.0,1.0,20.0,-1.0,3029
1985-01-21,17.0,17.0,17.0,0.1239826401732156,16,,,,880.0,1985.0,1.0,21.0,-2.0,3029
1985-01-22,16.0,16.0,16.0,0.123644203428654,16,,,,870.0,1985.0,1.0,22.0,-1.0,3029
1985-01-23,14.0,14.0,14.0,0.1231284902940839,16,,,,860.0,1985.0,1.0,23.0,-2.0,3029
1985-01-24,13.0,13.0,13.0,0.1225402549999668,16,,,,850.0,1985.0,1.0,24.0,-1.0,3029
1985-01-25,12.0,12.0,12.0,0.12195201970584968,16,,,,841.0,1985.0,1.0,25.0,-1.0,3029
1985-01-26,11.0,11.0,11.0,0.1215410608017402,16,,,,831.0,1985.0,1.0,26.0,-1.0,3029
1985-01-27,11.0,11.0,11.0,0.12118650802172405,16,,,,821.0,1985.0,1.0,27.0,0.0,3029
1985-01-28,10.0,10.0,10.0,0.12086418731261794,16,,,,811.0,1985.0,1.0,28.0,-1.0,3029
1985-01-29,10.0,10.0,10.0,0.12050157651487405,16,,,,801.0,1985.0,1.0,29.0,0.0,3029
1985-01-30,9.0,9.0,9.0,0.12001809545121755,16,,,,798.0,1985.0,1.0,30.0,-1.0,3029
1985-01-31,8.0,8.0,8.0,0.11950238231664745,16,84.0,34.0,1.0,795.0,1985.0,1.0,31.0,-1.0,3029
1985-02-01,7.0,7.0,7.0,0.11905113332390015,16,,,,792.0,1985.0,2.0,32.0,-1.0,3029
1985-02-02,6.0,6.0,6.0,0.11868046450842852,16,,,,789.0,1985.0,2.0,33.0,-1.0,3029
1985-02-03,6.0,6.0,6.0,0.11835008578159555,16,,,,786.0,1985.0,2.0,34.0,0.0,3029
1985-02-04,5.0,5.0,5.0,0.11800359101930626,16,,,,783.0,1985.0,2.0,35.0,-1.0,3029
1985-02-05,4.0,4.0,4.0,0.11760069013292453,16,,,,779.0,1985.0,2.0,36.0,-1.0,3029
1985-02-06,3.0,3.0,3.0,0.1171816732110873,16,,,,776.0,1985.0,2.0,37.0,-1.0,3029
1985-02-07,2.0,2.0,2.0,0.11685129448425435,16,,,,773.0,1985.0,2.0,38.0,-1.0,3029
1985-02-08,1.0,1.0,1.0,0.11648868368651133,16,,,,770.0,1985.0,2.0,39.0,-1.0,3029
1985-02-09,1.0,1.0,1.0,0.1161583049596775,16,,,,767.0,1985.0,2.0,40.0,0.0,3029
1985-02-10,1.0,1.0,1.0,0.1158198682151168,16,87.0,36.0,1.0,764.0,1985.0,2.0,41.0,0.0,3029
1985-02-11,1.0,1.0,1.0,0.11548948948828296,16,,,,761.0,1985.0,2.0,42.0,0.0,3029
1985-02-12,1.0,1.0,1.0,0.11520745886781647,16,,,,758.0,1985.0,2.0,43.0,0.0,3029
1985-02-13,0.0,0.0,0.0,0.11494154428280368,16,,,,756.0,1985.0,2.0,44.0,-1.0,3029
1985-02-14,0.0,0.0,0.0,0.11476426789279605,16,,,,753.0,1985.0,2.0,45.0,0.0,3029
1985-02-15,0.0,0.0,0.0,0.11461116555597073,16,,,,750.0,1985.0,2.0,46.0,0.0,3029
1985-02-16,0.0,0.0,0.0,0.11455475943187746,16,,,,747.0,1985.0,2.0,47.0,0.0,3029
1985-02-17,0.0,0.0,0.0,0.11457087546733202,16,,,,745.0,1985.0,2.0,48.0,0.0,3029
1985-02-18,-1.0,-1.0,-1.0,0.11461922357369847,16,,,,742.0,1985.0,2.0,49.0,-1.0,3029
1985-02-19,-1.0,-1.0,-1.0,0.11466757168006493,16,,,,739.0,1985.0,2.0,50.0,0.0,3029
1985-02-20,-1.0,-1.0,-1.0,0.1147159197864296,16,88.0,34.0,1.0,736.0,1985.0,2.0,51.0,0.0,3029
1985-02-21,-2.0,-2.0,-2.0,0.11474815185734145,16,,,,734.0,1985.0,2.0,52.0,-1.0,3029
1985-02-22,-2.0,-2.0,-2.0,0.1147562098750674,16,,,,731.0,1985.0,2.0,53.0,0.0,3029
1985-02-23,-3.0,-3.0,-3.0,0.11468368771551862,16,,,,729.0,1985.0,2.0,54.0,-1.0,3029
1985-02-24,-3.0,-3.0,-3.0,0.11463533960915395,16,,,,727.0,1985.0,2.0,55.0,0.0,3029
1985-02-25,-4.0,-4.0,-4.0,0.1145467014141488,16,,,,725.0,1985.0,2.0,56.0,-1.0,3029
1985-02-26,-4.0,-4.0,-4.0,0.1145305853786942,16,,,,722.0,1985.0,2.0,57.0,0.0,3029
